intent_미납요금_조회	납부하지 않은 핸드폰 요금이 얼마나 되는지 어떻게 알아요?	핸드폰	Mobile						
intent_미납요금_조회	납부하지 않은 핸드폰 요금이 얼마나 될지요?	핸드폰	Mobile						
intent_미납요금_조회	내 이번 달 콘텐츠 연체 요금이 얼마나 되냐	이번 달	Relative_Month_Present	콘텐츠	Contents_Payment	연체 요금	Payment_Unpaid		
intent_미납요금_조회	내 폰 대체 며칠부터 정지시키는지 좀 보자	폰	Mobile						
intent_미납요금_조회	내 폰 며칠부터 끊겨	폰	Mobile						
intent_미납요금_조회	내 폰 며칠부터 끊기는 거야	폰	Mobile						
intent_미납요금_조회	내 폰 며칠부터 못 쓰냐	폰	Mobile						
intent_미납요금_조회	내 폰 며칠부터 정지되나 알려줘	폰	Mobile						
intent_미납요금_조회	내 폰 며칠부터 정지되니	폰	Mobile						
intent_미납요금_조회	내 폰 미납 요금 이번주에 내야 해?	미납 요금	Payment_Unpaid	이번주	Relative_Week_Present	폰	Mobile		
intent_미납요금_조회	내 폰 미납한 것 때문에 전화 끊기는 거 언제니	폰	Mobile						
intent_미납요금_조회	내 폰 미납한 것 때문에 전화 끊기는 거 언제쯤이야	폰	Mobile						
intent_미납요금_조회	내 폰 언제부터 끊기니	폰	Mobile						
intent_미납요금_조회	내 폰 언제부터 끊기려나	폰	Mobile						
intent_미납요금_조회	내 폰 언제부터 정지돼	폰	Mobile						
intent_미납요금_조회	내 폰 연체 요금 지불 일자 좀 알려주라	연체 요금	Payment_Unpaid	폰	Mobile				
intent_미납요금_조회	내 폰 요금이 지난 달까지 얼마나 미납된거야?	폰	Mobile	지난 달	Relative_Month_Past_1				
intent_미납요금_조회	내 폰 정지되냐?	폰	Mobile						
intent_미납요금_조회	내 폰 정지일 언제부터야?	폰	Mobile						
intent_미납요금_조회	내 폰 정지일 언제부터인지?	폰	Mobile						
intent_미납요금_조회	내 폰 정지일이 언제부터니?	폰	Mobile						
intent_미납요금_조회	내 폰에 밀린 소액결제 요금 있나 없나 확인 좀	소액결제	Micro_Payment	폰	Mobile				
intent_미납요금_조회	내 폰에 연체된 이번 달 소액결제 요금 있나 조회해줘봐	소액결제	Micro_Payment	이번 달	Relative_Month_Present	폰	Mobile		
intent_미납요금_조회	내 폰에 연체된 이번 달 소액결제 요금 조회해주세요	소액결제	Micro_Payment	이번 달	Relative_Month_Present	폰	Mobile		
intent_미납요금_조회	내 폰에서 지난 달 소액결제 요금 미납 상태인 건지 조회 좀 해줄래?	소액결제	Micro_Payment	지난 달	Relative_Month_Past_1	폰	Mobile		
intent_미납요금_조회	내 핸드폰 곧 끊기냐?	핸드폰	Mobile						
intent_미납요금_조회	내 핸드폰 요금 지난 달까지 연체된 거 내는 방법을 알려줘	핸드폰	Mobile	지난 달	Relative_Month_Past_1				
intent_미납요금_조회	내 핸드폰 요금에서 미납된 게 지난 달까지 얼마임?	핸드폰	Mobile	지난 달	Relative_Month_Past_1				
intent_미납요금_조회	내 핸드폰 정지일 며칠이야	핸드폰	Mobile						
intent_미납요금_조회	내 핸드폰 정지일 언제냐고	핸드폰	Mobile						
intent_미납요금_조회	내 핸드폰 정지일 언제야	핸드폰	Mobile						
intent_미납요금_조회	내 핸드폰 콘텐츠 미납분 확인하기	핸드폰	Mobile	콘텐츠	Contents_Payment	미납분	Payment_Unpaid		
intent_미납요금_조회	내가 납부 안 한 금액 확인 가능?	납부 안 한 금액	Payment_Unpaid						
intent_미납요금_조회	내가 납부 안 한 금액 확인할 수 있을까?	납부 안 한 금액	Payment_Unpaid						
intent_미납요금_조회	내가 납부 안 한 금액 확인해 줄 수 있어?	납부 안 한 금액	Payment_Unpaid						
intent_미납요금_조회	내가 납부 안 한 금액 확인해 줘	납부 안 한 금액	Payment_Unpaid						
intent_미납요금_조회	내가 납부 안 한 로밍 요금 좀 알려줘	로밍	Roaming						
intent_미납요금_조회	내가 납부 안 한 요금 얼마야?	납부 안 한 요금	Payment_Unpaid						
intent_미납요금_조회	내가 납부 안 한 요금 지금까지 얼마 정도야?	납부 안 한 요금	Payment_Unpaid	지금	Present				
intent_미납요금_조회	내가 납부 안 한 요금이 지금까지 얼마나 돼?	납부 안 한 요금	Payment_Unpaid	지금	Present				
intent_미납요금_조회	내가 납부 안 한 요금이 지금까지 얼마나 되는지?	납부 안 한 요금	Payment_Unpaid	지금	Present				
intent_미납요금_조회	내가 납부 안 한 요금이 지금까지 얼마인지 궁금해	납부 안 한 요금	Payment_Unpaid	지금	Present				
intent_미납요금_조회	내가 납부 안 한 요금이 지금까지 얼마일까?	납부 안 한 요금	Payment_Unpaid	지금	Present				
intent_미납요금_조회	내가 납부하지 않은 요금 알려줘.	납부하지 않은 요금	Payment_Unpaid						
intent_미납요금_조회	내가 납부하지 않은 핸드폰 요금이 있는지 궁금해	핸드폰	Mobile						
intent_미납요금_조회	내가 납부하지 않은 휴대폰 로밍 요금 알려줘.	휴대폰 로밍	Roaming						
intent_미납요금_조회	내가 납부하지 않은 휴대폰 요금 있는지 알려줘	휴대폰	Mobile						
intent_미납요금_조회	내가 내지 못 한 당월 소액결제 요금 있니?	소액결제	Micro_Payment	당월	Relative_Month_Present				
intent_미납요금_조회	내가 내지 못 한 요금 있나 보여줘	내지 못 한 요금	Payment_Unpaid						
intent_미납요금_조회	내가 내지 않은 요금 있는지 말해줘	내지 않은 요금	Payment_Unpaid						
intent_미납요금_조회	내가 담달에 내야할 미납 무선 요금이 얼마로 책정되어 있어?	무선	Mobile	담달	Relative_Month_Future_1				
intent_미납요금_조회	내가 담달에 낼 미납 스마트폰 요금 얼마로 확인돼?	스마트폰	Mobile	담달	Relative_Month_Future_1				
intent_미납요금_조회	내가 담달에 핸드폰 미납 요금 얼마나 내야할까?	미납 요금	Payment_Unpaid	핸드폰	Mobile	담달	Relative_Month_Future_1		
intent_미납요금_조회	내가 못 낸 금액 조회 부탁해	못 낸 금액	Payment_Unpaid						
intent_미납요금_조회	내가 못 낸 금액 확인 가능해?	못 낸 금액	Payment_Unpaid						
intent_미납요금_조회	내가 못 낸 핸드폰 요금 언제까지 결제하면 될까?	핸드폰	Mobile						
intent_미납요금_조회	내가 미납한 로밍 요금 보여줘	로밍	Roaming						
intent_미납요금_조회	내가 미납한 요금 얼마쯤 될까?	미납한 요금	Payment_Unpaid						
intent_미납요금_조회	내가 미납한 이달 소액결제 요금 확인 좀 하려고 하는데	소액결제	Micro_Payment	이달	Relative_Month_Present				
intent_미납요금_조회	내가 미납한 휴대폰 요금 지불 언제까지 끝내면 되지	휴대폰	Mobile						
intent_미납요금_조회	내가 밀린 저번 달 소액결제 요금 조회하려면 어떻게 해?	소액결제	Micro_Payment	저번 달	Relative_Month_Past_1				
intent_미납요금_조회	내가 아직 납부 안 한 저번 달 소액결제 요금 얼마야?	소액결제	Micro_Payment	저번 달	Relative_Month_Past_1				
intent_미납요금_조회	내가 아직 납부 안 한 핸드폰 소액결제 요금이 대강 얼마 정도야	소액결제	Micro_Payment	핸드폰	Mobile				
intent_미납요금_조회	내가 아직 납부 안 한 핸드폰 소액결제 요금이 어느 정도 되니	소액결제	Micro_Payment	핸드폰	Mobile				
intent_미납요금_조회	내가 안 낸 금액 얼마인지 볼 수 있어?	안 낸 금액	Payment_Unpaid						
intent_미납요금_조회	내가 안 낸 금액 조회해 보려고	안 낸 금액	Payment_Unpaid						
intent_미납요금_조회	내가 안 낸 모바일 소액결제 금액이 얼마?	모바일	Mobile	소액결제	Micro_Payment				
intent_미납요금_조회	내가 안 낸 모바일 소액결제 요금 얼만지 궁금해	모바일	Mobile	소액결제	Micro_Payment				
intent_미납요금_조회	내가 안 낸 모바일 소액결제 요금 얼만지?	모바일	Mobile	소액결제	Micro_Payment				
intent_미납요금_조회	내가 안 낸 모바일 컨텐츠 요금 확인 부탁해	컨텐츠	Contents_Payment						
intent_미납요금_조회	내가 안 낸 무선 요금이 있어?	무선	Mobile						
intent_미납요금_조회	내가 안 낸 요금 확인 가능해?	안 낸 요금	Payment_Unpaid						
intent_미납요금_조회	내가 안 낸 지난 달 소액결제 요금 조회 부탁해요	소액결제	Micro_Payment	지난 달	Relative_Month_Past_1				
intent_미납요금_조회	내가 얼마의 스마트폰 요금을 지난 달까지 안 냈을까?	스마트폰	Mobile	지난 달	Relative_Month_Past_1				
intent_미납요금_조회	내가 연제한 휴대폰 요금 언제까지 결제하면 되니?	휴대폰	Mobile						
intent_미납요금_조회	내가 연체한 소액결제 요금 있냐?	소액결제	Micro_Payment						
intent_미납요금_조회	내가 연체한 소액결제 요금 혹시 있나요?	소액결제	Micro_Payment						
intent_미납요금_조회	내가 연체한 요금 얼마 정도 될까?	연체한 요금	Payment_Unpaid						
intent_미납요금_조회	내가 연체한 요금 얼마야?	연체한 요금	Payment_Unpaid						
intent_미납요금_조회	내가 연체한 지난 달 소액결제 요금 확인	소액결제	Micro_Payment	지난 달	Relative_Month_Past_1				
intent_미납요금_조회	내가 연체한 지난 달 소액결제 요금 확인하기	소액결제	Micro_Payment	지난 달	Relative_Month_Past_1				
intent_미납요금_조회	내가 연체한 지난 달 소액결제 요금 확인하려고요	소액결제	Micro_Payment	지난 달	Relative_Month_Past_1				
intent_미납요금_조회	내가 연체한 휴대폰 요금 있는지 확인하고 싶어	휴대폰	Mobile						
intent_미납요금_조회	내가 연체한 휴대폰 요금이 지난 달까지 얼마나 돼?	휴대폰	Mobile	지난 달	Relative_Month_Past_1				
intent_미납요금_조회	내가 요금을 연체해서 핸드폰 정지일이 언제인지 좀 알고 싶어	핸드폰	Mobile						
intent_미납요금_조회	내가 이달에 내지 못 한 소액결제 요금 확인 부탁해	소액결제	Micro_Payment	이달	Relative_Month_Present				
intent_미납요금_조회	내가 이달에 내지 못 한 소액결제 요금 확인하는 것 좀 부탁할게	소액결제	Micro_Payment	이달	Relative_Month_Present				
intent_미납요금_조회	내가 이달에 내지 못 한 소액결제 요금 확인확인하는 거 부탁해요	소액결제	Micro_Payment	이달	Relative_Month_Present				
intent_미납요금_조회	내가 지금 내지 못 한 소액결제 요금 확인 좀	소액결제	Micro_Payment	지금	Present				
intent_미납요금_조회	내가 지금 내지 못 한 소액결제 요금 확인 좀 해줄 수 있니?	소액결제	Micro_Payment	지금	Present				
intent_미납요금_조회	내가 지금까지 안 낸 소액결제 요금이 총 얼마나 되니?	소액결제	Micro_Payment	지금	Present				
intent_미납요금_조회	내가 지금까지 안 낸 소액결제 요금이 총 얼마지?	소액결제	Micro_Payment	지금	Present				
intent_미납요금_조회	내가 지난 달 소액결제 요금 연체했는데 얼마인지 조회할 수 있나?	소액결제	Micro_Payment	지난 달	Relative_Month_Past_1				
intent_미납요금_조회	내가 지난 달 소액결제 요금 연체했는데 조회해 볼 수 있을까?	소액결제	Micro_Payment	지난 달	Relative_Month_Past_1				
intent_미납요금_조회	내가 지난 달 콘텐츠 요금 연체했는데 조회해 볼 수 있을까?	지난 달	Relative_Month_Past_1	콘텐츠	Contents_Payment				
intent_미납요금_조회	내가 지난 달까지 미납한 폰 요금이 얼마인지 궁금해	폰	Mobile	지난 달	Relative_Month_Past_1				
intent_미납요금_조회	내가 핸드폰 미납해서 핸드폰 정지일이 어떻게 되는지 좀 보려고	핸드폰	Mobile						
intent_미납요금_조회	내가 핸드폰 요금 얼마나 연체했는지 확인해줘	핸드폰	Mobile						
intent_미납요금_조회	내가 휴대폰 요금 얼마나 연체했는지 지난 달 기준으로 보여줄 수 있어?	휴대폰	Mobile	지난 달	Relative_Month_Past_1				
intent_미납요금_조회	내월 납부 안 한 요금 얼마 나오나 확인해 줘	납부 안 한 요금	Payment_Unpaid	내월	Relative_Month_Future_1				
intent_미납요금_조회	내지 못 한 당월 소액결제 요금 있는지 체크 좀	소액결제	Micro_Payment	당월	Relative_Month_Present				
intent_미납요금_조회	내지 못 한 당월 소액결제 요금 있으면 알려줘봐	소액결제	Micro_Payment	당월	Relative_Month_Present				
intent_미납요금_조회	내지 못 한 당월 요금 어디서 확인 가능해요?	당월	Relative_Month_Present						
intent_미납요금_조회	내지 못 한 요금 다음 달에 얼마 나올지 보여줘	내지 못 한 요금	Payment_Unpaid	다음 달	Relative_Month_Future_1				
intent_미납요금_조회	내지 못 한 요금 어디서 조회하면 돼요?	내지 못 한 요금	Payment_Unpaid						
intent_미납요금_조회	내지 못 한 요금 있는지 조회 될까요	내지 못 한 요금	Payment_Unpaid						
intent_미납요금_조회	내지 못 한 요금 있는지 좀 볼게요	내지 못 한 요금	Payment_Unpaid						
intent_미납요금_조회	내지 못 한 요금 저번 달 거 확인 좀 할게	내지 못 한 요금	Payment_Unpaid	저번 달	Relative_Month_Past_1				
intent_미납요금_조회	내지 못 한 요금 조회	내지 못 한 요금	Payment_Unpaid						
intent_미납요금_조회	내지 못 한 요금 조회 되는지 궁금해요	내지 못 한 요금	Payment_Unpaid						
intent_미납요금_조회	내지 못 한 요금 지금 얼마나 되나 보여주실 수 있나요?	내지 못 한 요금	Payment_Unpaid	지금	Present				
intent_미납요금_조회	내지 못 한 이달 소액결제 요금 얼마인지 확인하고 싶어요	소액결제	Micro_Payment	이달	Relative_Month_Present				
intent_미납요금_조회	내지 못 한 이달 소액결제 요금 확인하고 싶어	소액결제	Micro_Payment	이달	Relative_Month_Present				
